Data,Objetivo de Campanha,Campanha,Público,Criativo,AD ID,Investimento,Lead (Meta),Visitou Página,Cliques,Impressões,Frequência,View 3seg,View 75%,View 100%,Link Criativo,Thumbnail URL,AD Status,Orçamento,Moeda,Leads (Real),% Real,Leads (Trader),Leads (Qualificado),Leads (Unificado)
10/02/2026,OUTCOME_LEADS,[RA][Leads][Mar26][Teste][Argentina] Público General,[ADV][35-65] Aberto,Anuncio10 ARGENTINA,6972613726853,$0.31,0,1,2,31,1.03,8,1,0,https://www.instagram.com/p/DUgCg5sjIJG/,https://scontent.xx.fbcdn.net/v/t15.5256-10/628471920_1611761809834725_5528305955834668767_n.jpg?_nc_cat=102&ccb=1-7&_nc_eui2=AeFaHeX5ySWQauLCTjriLCNpQ9kj-es56N5D2SP56zno3qlrSOX2zqL2I8p3QFd6DCjf0uuOc7rRVLRY0pPAUl60&_nc_ohc=PrBR0QWHFGIQ7kNvwHvE6C5&_nc_oc=AdmOS8JToCt6U_oQPXjoWXj4VDvC2lKXUnn-QZ1U-4KX-kRSTPQmu38Q8SN4vo6U46I&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=EEXKOtNyjIP6Br2hvGk3gQ&_nc_tpa=Q5bMBQFotPM8_KYDXyPr2YIWkBuPTl4grmOWj0clAEcz9oYaXoz6ibea0TzaFbRXaxfgx0VgMzP-Ppgy&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_AfyjjgIrOTU8XBChAT8de4-jFH-hO8abL3gcES5Qcnapvg&oe=69BA5F25,PAUSED,50,USD,0,,0,0,0
10/02/2026,OUTCOME_LEADS,[RA][Leads][Mar26][Teste][Argentina] Público General,[ADV][35-65] Aberto,Anuncio12,6972613725853,$9.10,18,27,38,1384,1.13,539,77,23,https://www.instagram.com/p/DUgCegHjPJA/,https://scontent.xx.fbcdn.net/v/t15.5256-10/630696319_2152467948912900_1368039684857179937_n.jpg?_nc_cat=110&ccb=1-7&_nc_eui2=AeEg0wjBPHBPcDCgZRvECibfcbp68_5ygNxxunrz_nKA3GLHWMaedMIZP-_vQJ_VR2DpRYPvxGeixSpAwVZnJhj5&_nc_ohc=GwWZvTAqRvEQ7kNvwGaAiS8&_nc_oc=AdldERpwX9CndmAhoiL0169HElKqB0_wfhHG5S2VMBjgjKYlnTXqY57rC9_5kXugJ1o&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=EEXKOtNyjIP6Br2hvGk3gQ&_nc_tpa=Q5bMBQEoBgyQPeg2aolDW3kGaJP37p7Ho3vzHWrYenOefkwK6p-xx9Cx2OcJEI2pNwT1mdllZY9_w4Hk&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_AfzgKLwhMUO9L5tkaRyQiID9LSlSB2rMgufEqUMDtIwrWg&oe=69BA2D44,PAUSED,50,USD,11,61%,0,5,5
10/02/2026,OUTCOME_LEADS,[RA][Leads][Mar26][Teste][Argentina] Público General,[ADV][35-65] Aberto,Anuncio2,6972613726053,$0.33,0,0,0,52,1.02,8,3,0,https://www.instagram.com/p/DUgCbYODJfc/,https://scontent.xx.fbcdn.net/v/t15.5256-10/629622563_1013867845136915_595915997083656091_n.jpg?_nc_cat=107&ccb=1-7&_nc_eui2=AeGnzv-FWBS8lj-4XdqvnsTmPKK6DWTkMXg8oroNZOQxeLDSWZVfkVU2uzLcGfkv7E5oN9PlX07uOfdNmDfZxjXM&_nc_ohc=v1u8R8X0Sh8Q7kNvwELGIYR&_nc_oc=AdlAe3S_dDGMmNsvFP3b0af2-PHIs9rnYo5pFFNlwRtRXmNWskaUwtIusJ9VjK_rTXI&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=EEXKOtNyjIP6Br2hvGk3gQ&_nc_tpa=Q5bMBQHQbAlbyQAfkyqZZQlX7O_o-SLqcTbMxcYQgdnCgVPitoCh51wwtSXxun-nxXmWjMWCczM96zWZ&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_AfzpSs2Hdp2Onerq5O8K99_qGR9NCgphSuADl8sJL-1RVQ&oe=69BA48A6,CAMPAIGN_PAUSED,50,USD,0,,0,0,0
10/02/2026,OUTCOME_LEADS,[RA][Leads][Mar26][Teste][Argentina] Público General,[ADV][35-65] Aberto,Anuncio3,6972613726253,$1.91,0,3,4,367,1.05,102,20,3,https://www.instagram.com/p/DUgCcPGjK1z/,https://scontent.xx.fbcdn.net/v/t15.5256-10/628937950_2083863609071431_538450931815709885_n.jpg?_nc_cat=111&ccb=1-7&_nc_eui2=AeEh4CCFamPnJlpcoDin3WvItUuvPp7BDbS1S68-nsENtOaypjJ0tyS2nMoytQhNDVCvlFfDuJieIzfN6Xo4Wy1j&_nc_ohc=RCbOtWCwXBIQ7kNvwGQQl97&_nc_oc=AdmzUnoBWvgfKNxlnPla5-4Xt5XUMlq4W6rcAcnN35RlD74pnE5Y60vLpFmSlNUSRYk&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=EEXKOtNyjIP6Br2hvGk3gQ&_nc_tpa=Q5bMBQHX_oop6zn8mcA5sUSKnwWgLTDL8LobHFUbITnf2MTWm4DlgCACbusls82aD8vETV7RE3hAMQM7&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_AfybS0GndR-L4zrc4LLg0pLQy0Yo-mqepb8dmGSM9xFhkg&oe=69BA50EF,PAUSED,50,USD,0,,0,0,0
10/02/2026,OUTCOME_LEADS,[RA][Leads][Mar26][Teste][Argentina] Público General,[ADV][35-65] Aberto,Anuncio4,6972613628453,$0.11,0,0,1,38,1.15,6,0,0,https://www.instagram.com/p/DUgf4jBDN5C/,https://scontent.xx.fbcdn.net/v/t15.5256-10/629201823_1459092202244844_3227431343400371214_n.jpg?_nc_cat=111&ccb=1-7&_nc_eui2=AeFPm6tDxPhHLfgLTheKN4wBmtLzyVWvOEKa0vPJVa84QuL6rQyRy0O2NV1jbOckLWTCmo4EAJq3nlF6L3aaX3f-&_nc_ohc=UM_gKSXvm_0Q7kNvwG3ExHu&_nc_oc=Adn0MDFtk3RQhJyBFlrNQwY1nFAkrtkYQ4T9jx9J6kZ2pxy_jRcf2gY6x4B_GzgdRko&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=EEXKOtNyjIP6Br2hvGk3gQ&_nc_tpa=Q5bMBQHSYPZDK9Y1ASFpp82u82w1FT6gQZB9WSDNJi-Dr6R41sD6hFpFvR7Um2oNwmRI6X-uVwLd6zYU&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_Afz1u13aaWSUfS_88Dl_3atqiWHeCG7G8Io2WjGs837qlw&oe=69BA34F8,CAMPAIGN_PAUSED,50,USD,0,,0,0,0
10/02/2026,OUTCOME_LEADS,[RA][Leads][Mar26][Teste][Argentina] Público General,[ADV][35-65] Aberto,Anuncio5,6972613726453,$0.12,0,0,0,32,1.19,8,1,1,https://www.instagram.com/p/DUgCd7cjJ8k/,https://scontent.xx.fbcdn.net/v/t15.5256-10/628451768_1194748525978233_9017660708543317995_n.jpg?_nc_cat=105&ccb=1-7&_nc_eui2=AeGWlZI0X0aLKUMjqs6nsGMD_6GqGA8hy9D_oaoYDyHL0Da9OG32UMa0rIcRS5qpZcUj27LfB4wxMiUG3sf2ld3j&_nc_ohc=G9_LV5AXKikQ7kNvwHW9YUA&_nc_oc=Adnxwpa2u9VfhBOHdjQ8Q4kHMgR2fVhRG8pN_M6Nt0B0TPo8ZZKBJF3JRCYjevMtoQg&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=EEXKOtNyjIP6Br2hvGk3gQ&_nc_tpa=Q5bMBQEy4ax-OOrTN0iX9zo63IsBZWTV1mbyLqM4bQEB6v0oEPQdxwfmfW_IIHa_EqirgByzzsbXNwqJ&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_AfwWNy6Qga7MAzXkjWGlGXNNNkUNNkCMPFLLvH_3ygxWKg&oe=69BA5229,CAMPAIGN_PAUSED,50,USD,0,,0,0,0
10/02/2026,OUTCOME_LEADS,[RA][Leads][Mar26][Teste][Argentina] Público General,[ADV][35-65] Aberto,Anuncio6,6972545774053,$1.06,7,7,9,236,1.09,58,4,1,https://www.instagram.com/p/DUgCgBeDEWV/,https://scontent.xx.fbcdn.net/v/t15.5256-10/629087872_1219780809697922_3315273119960359027_n.jpg?_nc_cat=106&ccb=1-7&_nc_eui2=AeFJ8fsLR1Om_IbAx1Of9JegNNwzY4amPSE03DNjhqY9IRbKe9sk8e4rTYPlI8MOiRjXDmX9M-aA0o4dS5iVwgdq&_nc_ohc=8_aVuLWn_9gQ7kNvwGHAyim&_nc_oc=AdnM0JpRA2NNpKANbptxUD0H4zsMllSZ-wbAN0RmYWz-wiQaxwI0WAgcW8cMXBLfvC4&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=EEXKOtNyjIP6Br2hvGk3gQ&_nc_tpa=Q5bMBQHJS815nxwjZxhxP6gdnQZbOwIGivnvXSX6zIRwFzK-nhzhPrQF5mbsyUD1e5YpCp-Fp7LIZey-&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_AfztsKiQmR_GRseJlhfJgltESfTOpaIOri97eRELRzWtbw&oe=69BA568C,PAUSED,50,USD,6,86%,0,2,2
10/02/2026,OUTCOME_LEADS,[RA][Leads][Mar26][Teste][Argentina] Público General,[ADV][35-65] Aberto,Anuncio7,6972613629853,$2.52,0,8,8,344,1.06,133,24,8,https://www.instagram.com/p/DUgCdEqDPla/,https://scontent.xx.fbcdn.net/v/t15.5256-10/628418094_1347101343854587_7525885494612216347_n.jpg?_nc_cat=100&ccb=1-7&_nc_eui2=AeEryalEk9TF2xRFFoTCEEDz9uvOGrVqp_f2684atWqn96mFjRgSoft0FClRn99eo0rskiw6cPoEL_oRhIwbpofy&_nc_ohc=Qq0EercGQG8Q7kNvwFD5vfc&_nc_oc=Admi1QlaeZwiRcgyN1mxlNP-WXaY_Rt_3JUQSRRhUjk-9usFMfM09k-WxntTgtIPjlA&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=EEXKOtNyjIP6Br2hvGk3gQ&_nc_tpa=Q5bMBQHH0zKeadA6Gle6DaaQ8bcjHqaLGatyFLLUCAofyDRMvvDcc7RgY3ibnl7hsRikfyU9-eMlEDPY&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_AfwDzAAfTTzPwP2Bd66YaOtlJURdyEZiuGUOKiexm5hkIw&oe=69BA54FA,PAUSED,50,USD,0,,0,0,0
10/02/2026,OUTCOME_LEADS,[RA][Leads][Mar26][Teste][Argentina] Público General,[ADV][35-65] Aberto,Anuncio8 ARGENTINA,6972613726653,$0.07,0,0,0,18,1,3,0,0,https://www.instagram.com/p/DUgCfZzDMrg/,https://scontent.xx.fbcdn.net/v/t15.5256-10/628605212_1427432472154806_6134311536036623081_n.jpg?_nc_cat=104&ccb=1-7&_nc_eui2=AeFuRsj13Gkw2gPfldUOsKUw-a7g2SMJ7mL5ruDZIwnuYnIXesP5J5nuKhaeV-QYM1jgFecbapqCOX00gS767o5o&_nc_ohc=Rfk_XDwSWHoQ7kNvwF4KUr9&_nc_oc=Adm8_J9UlmnKGskBbUO_kuJ3_lTczoOcNSpo-VBKECXSArLX_uxlsqz-tGLLaL9mjGk&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=EEXKOtNyjIP6Br2hvGk3gQ&_nc_tpa=Q5bMBQHGB0lRNlrfEsiR6wKbsFXBgmLFHbs2tZhvMcoW5Wywudlw4HRT8knVmuyUYjsOa-ldDpIQugvO&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_AfyqxcEKUUAMDa7ccnhYcOZd16RV7niHl1cAHQX0K7Tk9A&oe=69BA2ADB,CAMPAIGN_PAUSED,50,USD,0,,0,0,0
10/02/2026,OUTCOME_LEADS,[RA][Leads][Mar26][Teste][Uruguay] Público General,[ADV][35-65] Aberto,Anuncio1,6973675610253,$4.44,4,8,12,567,1,188,45,12,https://www.instagram.com/p/DUl03PQDKeU/,https://scontent.xx.fbcdn.net/v/t15.5256-10/629772244_1277164547614587_2910417883367966114_n.jpg?_nc_cat=106&ccb=1-7&_nc_eui2=AeGvFTI50kSN0kuqqZ5cENYfmgp2G_8hiX-aCnYb_yGJf763z7Ne7XkmctPHJlFEQPjCSc-gWCcFuiYuM5_iRt8C&_nc_ohc=XoUhSGM-t8wQ7kNvwG2YY9_&_nc_oc=AdmAsq14bMhjxpa3cFfmhRwDOrj3uCxpxLWKqWh2P_RtZ9b3Afm4VrtFw0X0LgX1X5g&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=EEXKOtNyjIP6Br2hvGk3gQ&_nc_tpa=Q5bMBQGKYvuFBxOvxa993-9Jqn9uS-s8OaiHykmZ8UVAqO4dwmPPd-z_vJJ4p9sExs3L76WZzSH8NIPn&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_Afy4ylU-SGksfFYG3Q2q8eqE3G3Psm5Yw_5gGmK8usMQZQ&oe=69BA4167,PAUSED,130,USD,2,50%,0,2,2
10/02/2026,OUTCOME_LEADS,[RA][Leads][Mar26][Teste][Uruguay] Público General,[ADV][35-65] Aberto,Anuncio11 URUGUAY,6973675610453,$0.36,0,1,1,70,1.04,20,2,1,https://www.instagram.com/p/DUl04A1jHMy/,https://scontent.xx.fbcdn.net/v/t15.5256-10/629475110_1467288245007789_1794342891902971073_n.jpg?_nc_cat=107&ccb=1-7&_nc_eui2=AeFMMokfQ8Z8GnUChr_MfSIpITDtQaUZSn8hMO1BpRlKf4OtiuXjK2s8p_nqECinSRrSeRwZn-8WVoB8OumR44mH&_nc_ohc=fBQZILP6Yt4Q7kNvwGAYcMp&_nc_oc=AdmXbeXZdYGGEU_OulCYX8rWng70a00EumYEWCtyK8ZcuIx3eeeyqbRbWCLGZDeXa68&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=EEXKOtNyjIP6Br2hvGk3gQ&_nc_tpa=Q5bMBQHDxMdHr8PiNpb2fqkmtBgDHz2ymGjO8LfAKGn_qEUCk24Ii9LGJG2-TTmkUDhP_fCMC9zo9w_T&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_AfxxKOBPUqS8ZhUz1m4ml51hvnEa7ajMi246uBktnuRlrA&oe=69BA3E61,PAUSED,130,USD,0,,0,0,0
10/02/2026,OUTCOME_LEADS,[RA][Leads][Mar26][Teste][Uruguay] Público General,[ADV][35-65] Aberto,Anuncio12,6973675609053,$2.83,0,1,2,428,1.05,155,2,1,https://www.instagram.com/p/DUl03PXDASN/,https://scontent.xx.fbcdn.net/v/t15.5256-10/630696319_2152467948912900_1368039684857179937_n.jpg?_nc_cat=110&ccb=1-7&_nc_eui2=AeEg0wjBPHBPcDCgZRvECibfcbp68_5ygNxxunrz_nKA3GLHWMaedMIZP-_vQJ_VR2DpRYPvxGeixSpAwVZnJhj5&_nc_ohc=GwWZvTAqRvEQ7kNvwGaAiS8&_nc_oc=AdldERpwX9CndmAhoiL0169HElKqB0_wfhHG5S2VMBjgjKYlnTXqY57rC9_5kXugJ1o&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=EEXKOtNyjIP6Br2hvGk3gQ&_nc_tpa=Q5bMBQEvcOEpv1Eg2_Zeb2e9FpmODzLmV3bnnewbKqrzuAsXKcDjZwkqjMfzf-IrjYsQ3JGQUslWNBnX&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_Afwd0traHuxf7Rh1r0XD-nKdHRtWE1QKRNhpaAJJkX2opw&oe=69BA2D44,PAUSED,130,USD,0,,0,0,0
10/02/2026,OUTCOME_LEADS,[RA][Leads][Mar26][Teste][Uruguay] Público General,[ADV][35-65] Aberto,Anuncio3,6973675611053,$0.01,0,0,0,8,1,2,0,0,https://www.instagram.com/p/DUl03AIjCg0/,https://scontent.xx.fbcdn.net/v/t15.5256-10/628937950_2083863609071431_538450931815709885_n.jpg?_nc_cat=111&ccb=1-7&_nc_eui2=AeEh4CCFamPnJlpcoDin3WvItUuvPp7BDbS1S68-nsENtOaypjJ0tyS2nMoytQhNDVCvlFfDuJieIzfN6Xo4Wy1j&_nc_ohc=RCbOtWCwXBIQ7kNvwGQQl97&_nc_oc=AdmzUnoBWvgfKNxlnPla5-4Xt5XUMlq4W6rcAcnN35RlD74pnE5Y60vLpFmSlNUSRYk&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=EEXKOtNyjIP6Br2hvGk3gQ&_nc_tpa=Q5bMBQGqgXR57C1Nh9DWZWAqmErVMA4EMlrnXcEM-GJ1HHViy2zLfH8W5GFq1BrcOcHUGNULeOUpjeXB&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_Afz_yUg3pgABscJfHXR8rtWBtrguL_UZLP3V5lWitHzdQg&oe=69BA50EF,PAUSED,130,USD,0,,0,0,0
10/02/2026,OUTCOME_LEADS,[RA][Leads][Mar26][Teste][Uruguay] Público General,[ADV][35-65] Aberto,Anuncio4,6973675609453,$0.08,0,0,0,30,1,5,0,0,https://www.instagram.com/p/DUl029pDI25/,https://scontent.xx.fbcdn.net/v/t15.5256-10/629201823_1459092202244844_3227431343400371214_n.jpg?_nc_cat=111&ccb=1-7&_nc_eui2=AeFPm6tDxPhHLfgLTheKN4wBmtLzyVWvOEKa0vPJVa84QuL6rQyRy0O2NV1jbOckLWTCmo4EAJq3nlF6L3aaX3f-&_nc_ohc=UM_gKSXvm_0Q7kNvwG3ExHu&_nc_oc=Adn0MDFtk3RQhJyBFlrNQwY1nFAkrtkYQ4T9jx9J6kZ2pxy_jRcf2gY6x4B_GzgdRko&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=EEXKOtNyjIP6Br2hvGk3gQ&_nc_tpa=Q5bMBQGlLN7mriy6g62SQoh1m4Gda0vbDB3P2DLmEk4hbkh5u7F-Gct6_WMo9izq-f2aHcgR5tQUkLfc&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_Afxi8De41aWXnF446X2WbK9_kJUJQuMb9W3xlzi72l-wiw&oe=69BA34F8,PAUSED,130,USD,0,,0,0,0
10/02/2026,OUTCOME_LEADS,[RA][Leads][Mar26][Teste][Uruguay] Público General,[ADV][35-65] Aberto,Anuncio5,6973675608653,$0.01,0,0,0,6,1.2,2,0,0,https://www.instagram.com/p/DUl03KMjI39/,https://scontent.xx.fbcdn.net/v/t15.5256-10/628451768_1194748525978233_9017660708543317995_n.jpg?_nc_cat=105&ccb=1-7&_nc_eui2=AeGWlZI0X0aLKUMjqs6nsGMD_6GqGA8hy9D_oaoYDyHL0Da9OG32UMa0rIcRS5qpZcUj27LfB4wxMiUG3sf2ld3j&_nc_ohc=G9_LV5AXKikQ7kNvwHW9YUA&_nc_oc=Adnxwpa2u9VfhBOHdjQ8Q4kHMgR2fVhRG8pN_M6Nt0B0TPo8ZZKBJF3JRCYjevMtoQg&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=EEXKOtNyjIP6Br2hvGk3gQ&_nc_tpa=Q5bMBQGwe0AFUIICCgv1xnRdPVJKndjV7XOMlCtzdiKqpjd0tP9Fcp0PDN6z11wD_u77_uTnFvPg4F5D&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_AfyDTFKZp3wWb3czxkBIioLu2PTrCOm5Jwd1c6W8BFMVDg&oe=69BA5229,PAUSED,130,USD,0,,0,0,0
10/02/2026,OUTCOME_LEADS,[RA][Leads][Mar26][Teste][Uruguay] Público General,[ADV][35-65] Aberto,Anuncio6,6973675609853,$0.51,0,1,1,78,1.03,17,1,1,https://www.instagram.com/p/DUl02-hjO3B/,https://scontent.xx.fbcdn.net/v/t15.5256-10/629087872_1219780809697922_3315273119960359027_n.jpg?_nc_cat=106&ccb=1-7&_nc_eui2=AeFJ8fsLR1Om_IbAx1Of9JegNNwzY4amPSE03DNjhqY9IRbKe9sk8e4rTYPlI8MOiRjXDmX9M-aA0o4dS5iVwgdq&_nc_ohc=8_aVuLWn_9gQ7kNvwGHAyim&_nc_oc=AdnM0JpRA2NNpKANbptxUD0H4zsMllSZ-wbAN0RmYWz-wiQaxwI0WAgcW8cMXBLfvC4&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=EEXKOtNyjIP6Br2hvGk3gQ&_nc_tpa=Q5bMBQF9DeYeRaQyqtjMmNoE0UbXllBHmb4ZM3r-4DB_AYXHGdxlK4SV-LJk3sXzkraQ9tZOH7RcXPEL&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_AfxD7F0UtgBSyNZNW8s5AH8R4Ull6jIwUREVi1V2HNv1pQ&oe=69BA568C,PAUSED,130,USD,0,,0,0,0
10/02/2026,OUTCOME_LEADS,[RA][Leads][Mar26][Teste][Uruguay] Público General,[ADV][35-65] Aberto,Anuncio7,6973675610653,$17.63,2,25,31,2771,1.09,875,90,31,https://www.instagram.com/p/DUl02zJDJqe/,https://scontent.xx.fbcdn.net/v/t15.5256-10/628418094_1347101343854587_7525885494612216347_n.jpg?_nc_cat=100&ccb=1-7&_nc_eui2=AeEryalEk9TF2xRFFoTCEEDz9uvOGrVqp_f2684atWqn96mFjRgSoft0FClRn99eo0rskiw6cPoEL_oRhIwbpofy&_nc_ohc=Qq0EercGQG8Q7kNvwFD5vfc&_nc_oc=Admi1QlaeZwiRcgyN1mxlNP-WXaY_Rt_3JUQSRRhUjk-9usFMfM09k-WxntTgtIPjlA&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=EEXKOtNyjIP6Br2hvGk3gQ&_nc_tpa=Q5bMBQGdIl1ILxQ8w1oawpsMGORSqxtFPEv9jtTZSzfTjeYzPnYXZn2hrDY5GHExqboLPbqDoRCJmNXl&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_AfwP-PDmcm5bsaMIIl_U3XFPLZAcKgFF9O20RR-AdcocZA&oe=69BA54FA,PAUSED,130,USD,5,250%,0,2,2
10/02/2026,OUTCOME_LEADS,[RA][Leads][Mar26][Teste][Uruguay] Público General,[ADV][35-65] Aberto,Anuncio9,6973675609653,$0.05,0,0,0,17,1,2,0,0,https://www.instagram.com/p/DUl021DDNyU/,https://scontent.xx.fbcdn.net/v/t15.5256-10/628416371_901656805555530_473608857204278617_n.jpg?_nc_cat=102&ccb=1-7&_nc_eui2=AeFKPrYSgkN8D2clB5uGqtHHK7cdovxe75Yrtx2i_F7vlp0vRNd1mEkLsTqwLhjIGLUF1bFxfcxO6Mz4t2Dhd8J6&_nc_ohc=YQSRwedripsQ7kNvwFS5hy2&_nc_oc=AdmcEpML0lR7PK3eONsYaiQ94yyEHr7M_PtXuZoqWNJBUU-jKV_adTFZhcuelEiJJpQ&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=EEXKOtNyjIP6Br2hvGk3gQ&_nc_tpa=Q5bMBQFOJXDT7YwsCwv0zzmY3qDys0ryWdDVZ5pxtCaLNgrwVL-QgMSqQLOhcEEV792rcM22-9nUlguk&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_AfwJ-dRCciai6BKgb7DGAQBz3aRPsQ22RYjd6COCxXsueQ&oe=69BA5578,CAMPAIGN_PAUSED,130,USD,0,,0,0,0
11/02/2026,OUTCOME_LEADS,[RA][Leads][Mar26][Teste][Argentina] Público General,[ADV][35-65] Aberto,Anuncio1,6972613727053,$139.47,153,321,416,22161,1.04,6504,1633,382,https://www.instagram.com/p/DUgCYvZjNYE/,https://scontent.xx.fbcdn.net/v/t15.5256-10/629772244_1277164547614587_2910417883367966114_n.jpg?_nc_cat=106&ccb=1-7&_nc_eui2=AeGvFTI50kSN0kuqqZ5cENYfmgp2G_8hiX-aCnYb_yGJf763z7Ne7XkmctPHJlFEQPjCSc-gWCcFuiYuM5_iRt8C&_nc_ohc=XoUhSGM-t8wQ7kNvwG2YY9_&_nc_oc=AdmAsq14bMhjxpa3cFfmhRwDOrj3uCxpxLWKqWh2P_RtZ9b3Afm4VrtFw0X0LgX1X5g&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=EEXKOtNyjIP6Br2hvGk3gQ&_nc_tpa=Q5bMBQG5HnQU5dVmsM8X0gDjDti-iVjDjd08EazmltL5WANd3KxITzQZU0KIWueLW0uk713mwyUjqpCp&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_AfwuFgVNq7-lUCllQbpeRZDNk1rHloQPrd65Wr8gXYM_IA&oe=69BA4167,PAUSED,50,USD,134,88%,0,86,86
11/02/2026,OUTCOME_LEADS,[RA][Leads][Mar26][Teste][Argentina] Público General,[ADV][35-65] Aberto,Anuncio12,6972613725853,$6.33,7,14,21,821,1.05,319,32,10,https://www.instagram.com/p/DUgCegHjPJA/,https://scontent.xx.fbcdn.net/v/t15.5256-10/630696319_2152467948912900_1368039684857179937_n.jpg?_nc_cat=110&ccb=1-7&_nc_eui2=AeEg0wjBPHBPcDCgZRvECibfcbp68_5ygNxxunrz_nKA3GLHWMaedMIZP-_vQJ_VR2DpRYPvxGeixSpAwVZnJhj5&_nc_ohc=GwWZvTAqRvEQ7kNvwGaAiS8&_nc_oc=AdldERpwX9CndmAhoiL0169HElKqB0_wfhHG5S2VMBjgjKYlnTXqY57rC9_5kXugJ1o&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=EEXKOtNyjIP6Br2hvGk3gQ&_nc_tpa=Q5bMBQEoBgyQPeg2aolDW3kGaJP37p7Ho3vzHWrYenOefkwK6p-xx9Cx2OcJEI2pNwT1mdllZY9_w4Hk&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_AfzgKLwhMUO9L5tkaRyQiID9LSlSB2rMgufEqUMDtIwrWg&oe=69BA2D44,PAUSED,50,USD,6,86%,0,4,4
