Data,Conta de Anúncio,Campanha,Público,Criativo,Ad ID, Investimento , Faturamento (Tráfego) ,Vendas,Checkout,Visitou Página,Cliques,Impressões,Frequência, CPM ,View 3seg,View 75%,Link Criativo,Thumbnail URL,AD Status,Orçamento,"Leads 
(checkout real)","Vendas 
(real)", Faturamento (Bruto) , Comissão Líquida , Taxa (Plataforma) , Faturamento (Ingresso) , Faturamento (OrderBump) 
24/03/2026,Suplementação na Prática,[RA][Leads][Captação] Lançamento MGP,[ADV] Aberto,VD007 - Imagine você gerenciar,120242241530260429,"6,07",0,0,0,4,4,205,"1,03","29,61",66,20,https://www.instagram.com/p/DWL6VEvgEuq/,https://scontent.xx.fbcdn.net/v/t15.5256-10/653836975_1180705807312413_3350291296595275000_n.jpg?_nc_cat=102&ccb=1-7&_nc_ohc=4iLMxRq6hpYQ7kNvwHVInIX&_nc_oc=AdrTBKZ8Mu2h4YNJyqz6ew7JvkHKF5hQHGofUOmAAmvi6kQKZJgE_SVa_6RL9xKsRIU&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=EHtcjvRKjew78KK8RO285w&_nc_tpa=Q5bMBQG54YACGes37ZCmBcOlRLcILm4eUbc9kTXkjfiqCsPPPywMUAZoc8iPjDzy3pacUe7c1V1d9LPV&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_Af3wxDljsCQJ_OfTayHRgqioh8BmojmB6LPpiINhaMzHmQ&oe=69D2E669,ACTIVE,150,,,,,,,
25/03/2026,Suplementação na Prática,[RA][Leads][Captação] Lançamento MGP,[ADV] Aberto,AD004 - Coloque até 2x mais,120241822139260429,"0,01",0,0,0,0,0,2,1,5,0,0,https://www.instagram.com/p/DV_JTvIgFHD/,https://external.xx.fbcdn.net/emg1/v/t13/7038129135912776021?url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQJ-8BRXxwlqtfefMCKsuGmuUeUPORDTfVseKcXsjnUr2Q4ati1s5WVHQeJGXiDYkSnFOQJSjynbgnT1x3uo2OBspkbJBXj-v64XSnuZNQhyANVRBWuFZxR0LoyfeBzhzgi4uLg0pliWq7qxgJNzATr1&fb_obo=1&utld=facebook.com&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&edm=AOgd6ZUEAAAA&_nc_gid=EHtcjvRKjew78KK8RO285w&_nc_oc=Adr0sULdJIZy365jVLzsfhRgY1Kei_TDzuziJJUkVhlPcU7a6Aab4JdJmT7nZP0Axgc&ccb=13-1&oh=06_Q3-9AR0wTrPnb7BWmP_2N4lGuHBeFSnbYxD5zQz2ErG6lZQN&oe=69CEFDF0&_nc_sid=58080a,PAUSED,150,,,,,,,
25/03/2026,Suplementação na Prática,[RA][Leads][Captação] Lançamento MGP,[ADV] Aberto,AD008 VAR1 - Faltam 5 dias,120242381849460429,"0,03",0,0,0,0,0,4,1,"7,5",0,0,https://www.instagram.com/p/DWUZ-Z0gHZV/,https://external.xx.fbcdn.net/emg1/v/t13/258074978788680581?url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQIjfY9Svtnm3ShhVzz5C-0wbLSJvg9Axt5ewqDOTRHPRQ9RadYGkfTzBqy763qfzJUja0mDOM5FasSOWTw5G4O9qGRESxm9KsxuVbXsh_H-Oaifro1iKeh4NLRh99b07phaRr5x_GFHuzUO87mNu17k&fb_obo=1&utld=facebook.com&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&edm=AOgd6ZUEAAAA&_nc_gid=EHtcjvRKjew78KK8RO285w&_nc_oc=AdoAIqgGAhQy2mjjp6V3ExUZMIr13uCWy3YByA2lPnFRtQlvP2ub4OgiH2iwtDPpTeA&ccb=13-1&oh=06_Q3-9AV__9_OKPENYxlR3woxHoYazqjXQkVCoy8vMbkb6kwkW&oe=69CF16E7&_nc_sid=58080a,PAUSED,150,,,,,,,
25/03/2026,Suplementação na Prática,[RA][Leads][Captação] Lançamento MGP,[ADV] Aberto,VD001 - Quer dobrar a lotação,120242146281870429,"9,18",0,0,0,6,27,32,"1,07","286,88",30,20,https://www.instagram.com/p/DWFNvsGgEc3/,https://scontent.xx.fbcdn.net/v/t15.5256-10/654557477_1339602417915461_7843226619543645275_n.jpg?_nc_cat=105&ccb=1-7&_nc_ohc=CVN2NreRNIgQ7kNvwEBrchX&_nc_oc=AdrZgs7gvgd3QHrfTnHzDE-Uopqm6IPp2OkNl4w6YgpP8R_dPFjCBP07UbjcPup6Gpw&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=EHtcjvRKjew78KK8RO285w&_nc_tpa=Q5bMBQHLpeDDtvvZZWqusq8MGPDsnyAzCajRj2eAY_tJ3O2td1HdHbw3pVur7_98bHYVkIMcA212irHc&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_Af3qwGatP8g9AFBDTp7u1P3bKQYjesqRggXsfp6za_LI1Q&oe=69D2EDDF,PAUSED,150,,,,,,,
25/03/2026,Suplementação na Prática,[RA][Leads][Captação] Lançamento MGP,[ADV] Aberto,VD002 - Imagina você gerenciar,120242147053410429,"58,39",0,0,0,64,124,190,"1,09","307,32",157,100,https://www.instagram.com/p/DWFNvlygC-i/,https://scontent.xx.fbcdn.net/v/t15.5256-10/653634770_1492693735906037_6767426430020073276_n.jpg?_nc_cat=102&ccb=1-7&_nc_ohc=YtrYd_dWM2MQ7kNvwGdD-DY&_nc_oc=AdqrSkbtJWj5_1NZ5g6jujZbs7TM3Tc115mpLtkK5JZX4CLMzc_QDo4IBdXVEAvsKEY&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=EHtcjvRKjew78KK8RO285w&_nc_tpa=Q5bMBQF17T5P6Fq8bmUAeN4tPEc6qPW2_3OWsPk_IC-7kW7aqRkkW2-duOGkhzJhPb99N_p7u-BveUG4&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_Af1CsbrAfJNn1RCzs5N32fC5-PUYmsNBx7MylCQp5iVYFw&oe=69D2FB8D,PAUSED,150,,,,,,,
25/03/2026,Suplementação na Prática,[RA][Leads][Captação] Lançamento MGP,[ADV] Aberto,VD004 - Deixa eu te fazer,120242147044350429,"1,28",0,0,0,1,2,10,1,128,6,1,https://www.instagram.com/p/DWFNxMTAGvM/,https://scontent.xx.fbcdn.net/v/t15.5256-10/629839477_2322858814791813_7854841327346575003_n.jpg?_nc_cat=104&ccb=1-7&_nc_ohc=G5XRTSyFR0EQ7kNvwHt1tT_&_nc_oc=AdrosaSC2krFVbJ_pI_wNONZjB8lh_7ZYC9jHMd8cpx273AQ_HY7m7jvNH7Fo6Mp7vM&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=EHtcjvRKjew78KK8RO285w&_nc_tpa=Q5bMBQFjIg05W2MgEUyqbmmhCVQtEKUe5qKd5ZOiJyB688VJfcIQCmx97ihU3xLL53DRHIiexAsIB10y&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_Af2BdUqK63-S8MprjHNbLSXghekj_GM4Qnpe3HjaF9u0HA&oe=69D2EFF6,PAUSED,150,,,,,,,
25/03/2026,Suplementação na Prática,[RA][Leads][Captação] Lançamento MGP,[ADV] Aberto,VD005 - É o fim do pasto,120242241534940429,"63,41",0,0,0,70,191,344,"1,06","184,33",253,69,https://www.instagram.com/p/DWL6VLlgDTJ/,https://scontent.xx.fbcdn.net/v/t15.5256-10/655079821_1465958455172370_942502284241872289_n.jpg?_nc_cat=111&ccb=1-7&_nc_ohc=oO3qA3gJAIcQ7kNvwHJfgPC&_nc_oc=AdrhsDiK1oqd0GZNSbrhj1rRnGwQinGCR8y8MCQhdYntdHN9OARM7ncunkl1FCk-Usw&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=EHtcjvRKjew78KK8RO285w&_nc_tpa=Q5bMBQG4ibndXjZg2xoM_cUXUUKLlz9EFheazLy4DTMEhZxtKbpjWOxmFXb2xbn7E3pLJFn3aB1pfpFf&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_Af3OFb8mMZd3sxz4IzQOLQKSjyyhX2cLCzzZnFZDK9YSrQ&oe=69D2E446,ACTIVE,150,,,,,,,
25/03/2026,Suplementação na Prática,[RA][Leads][Captação] Lançamento MGP,[ADV] Aberto,VD006 - O que é o método,120242241534000429,"8,54",0,0,0,9,21,306,"1,17","27,91",95,22,https://www.instagram.com/p/DWL6WKzgGsK/,https://scontent.xx.fbcdn.net/v/t15.5256-10/656207019_1890315121847048_5837279791465239010_n.jpg?_nc_cat=110&ccb=1-7&_nc_ohc=isu0JFTqO1cQ7kNvwHAH0GR&_nc_oc=Adp3wqMzUXS28J9ZO1-QG4LN7snVi2JYPuPfXt3H5fBl4YCIzwtQRV6Qvxc5bPI8oNM&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=EHtcjvRKjew78KK8RO285w&_nc_tpa=Q5bMBQGUIipMEcdneZ2mZr_UkukxKK8VRuhDKc5fbQ2j9izzc2zeRaVhBkGxQ4vhziUewt-8_vSFmmmK&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_Af3kW7CWtUkVUPSbcEjdUSq5nFjihoJOANHoYL8bf00LAA&oe=69D2E5B9,ACTIVE,150,,,,,,,
25/03/2026,Suplementação na Prática,[RA][Leads][Captação] Lançamento MGP,[ADV] Aberto,VD007 - Imagine você gerenciar,120242241530260429,"1,6",0,0,0,1,2,44,1,"36,36",15,6,https://www.instagram.com/p/DWL6VEvgEuq/,https://scontent.xx.fbcdn.net/v/t15.5256-10/653836975_1180705807312413_3350291296595275000_n.jpg?_nc_cat=102&ccb=1-7&_nc_ohc=4iLMxRq6hpYQ7kNvwHVInIX&_nc_oc=AdrTBKZ8Mu2h4YNJyqz6ew7JvkHKF5hQHGofUOmAAmvi6kQKZJgE_SVa_6RL9xKsRIU&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=EHtcjvRKjew78KK8RO285w&_nc_tpa=Q5bMBQG54YACGes37ZCmBcOlRLcILm4eUbc9kTXkjfiqCsPPPywMUAZoc8iPjDzy3pacUe7c1V1d9LPV&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_Af3wxDljsCQJ_OfTayHRgqioh8BmojmB6LPpiINhaMzHmQ&oe=69D2E669,ACTIVE,150,,,,,,,
26/03/2026,Suplementação na Prática,[RA][Leads][Captação] Lançamento MGP,[ADV] Aberto,AD003 - Gestão do pasto,120241822139310429,"19,72",0,0,0,20,27,2667,"1,28","7,39",0,0,https://www.instagram.com/p/DV_JT0HAH3v/,https://external.xx.fbcdn.net/emg1/v/t13/13065861944801083276?url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQLh66VnSc8ueAngUAt9v4G2PSmdI7vR6mTn84pf9pcI0zh2fkD1y_1OEcWygQxzlgsPwj8tX30dTnuI7v3J8c09jeid4W57h0wWI5E_3S8JHl03HtYPIwRHnEaeN6xllT9kheCHKM-RG0nzyXA3A1fo&fb_obo=1&utld=facebook.com&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&edm=AOgd6ZUEAAAA&_nc_gid=EHtcjvRKjew78KK8RO285w&_nc_oc=AdqcCqbGnsxXewkdruGrKrsXkhHyQ6aO1wRwycX3BJMec925ClcwujLGI8p8WXLhghg&ccb=13-1&oh=06_Q3-9AdHIlmKLo0ODKNSuHOHnrniau0mZmhbUgW8u-cZ3hOmQ&oe=69CF02F8&_nc_sid=58080a,ACTIVE,150,,,,,,,
26/03/2026,Suplementação na Prática,[RA][Leads][Captação] Lançamento MGP,[ADV] Aberto,AD005 - O erro típico,120241822139270429,"1,39",0,0,0,1,2,125,"1,19","11,12",0,0,https://www.instagram.com/p/DV_JT1ZACeP/,https://external.xx.fbcdn.net/emg1/v/t13/12579726523685991450?url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQKsonrFFmmgjsbySMZykMGbecKmUjdQgE3UDN7hDNdBAdFU_KD3QdAVDnv0-uLICKUIcrSBkC7wXNbLPM2paHK0IYcXee4UwA7G-jCpGYObcB1DKWfDNEw4XN80Of0QWbpo7a4XSiGBbFFW6XyfOGTl&fb_obo=1&utld=facebook.com&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&edm=AOgd6ZUEAAAA&_nc_gid=EHtcjvRKjew78KK8RO285w&_nc_oc=Adp4G8O2xtLsypDoI6OStLVcNP0WI-xmbZdxPlEUiRZDQUHaQEWaWUNJlbgDs-AwCUY&ccb=13-1&oh=06_Q3-9AT0XWHjhn-e-11CpoNMvbK9JafPrsEtzvgoerWOPtt3r&oe=69CEFE25&_nc_sid=58080a,PAUSED,150,,,,,,,
26/03/2026,Suplementação na Prática,[RA][Leads][Captação] Lançamento MGP,[ADV] Aberto,AD008 VAR1 - Faltam 5 dias,120242381849460429,"0,3",0,0,0,0,0,15,1,20,0,0,https://www.instagram.com/p/DWUZ-Z0gHZV/,https://external.xx.fbcdn.net/emg1/v/t13/258074978788680581?url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQIjfY9Svtnm3ShhVzz5C-0wbLSJvg9Axt5ewqDOTRHPRQ9RadYGkfTzBqy763qfzJUja0mDOM5FasSOWTw5G4O9qGRESxm9KsxuVbXsh_H-Oaifro1iKeh4NLRh99b07phaRr5x_GFHuzUO87mNu17k&fb_obo=1&utld=facebook.com&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&edm=AOgd6ZUEAAAA&_nc_gid=EHtcjvRKjew78KK8RO285w&_nc_oc=AdoAIqgGAhQy2mjjp6V3ExUZMIr13uCWy3YByA2lPnFRtQlvP2ub4OgiH2iwtDPpTeA&ccb=13-1&oh=06_Q3-9AV__9_OKPENYxlR3woxHoYazqjXQkVCoy8vMbkb6kwkW&oe=69CF16E7&_nc_sid=58080a,PAUSED,150,,,,,,,
26/03/2026,Suplementação na Prática,[RA][Leads][Captação] Lançamento MGP,[ADV] Aberto,AD009 VAR2 - Faltam 4 dias,120242381849500429,"0,02",0,0,0,0,0,4,1,5,0,0,https://www.instagram.com/p/DWUZ-6-gOWz/,https://external.xx.fbcdn.net/emg1/v/t13/3212285151010566239?url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQKZo2tyuvoDJdCBNDSR1rjqKf5HNoxWwG8aPC9JR6P-f4ukcAfOGDVhTSC9Jg-wIBcv33QXMqw2pBYpIB2iLACUU0sn7jqPK-fcvxDB75NT9OiTIjQiPpaeWTIt6-tYbxre1soX_4OktRZnyCdpNKYV&fb_obo=1&utld=facebook.com&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&edm=AOgd6ZUEAAAA&_nc_gid=EHtcjvRKjew78KK8RO285w&_nc_oc=AdppPaPUdE_SZ66-QVbM95hJs9S6XAc_NIl6DNemitZpep7kyAGtBqsa3B1ILp87fnA&ccb=13-1&oh=06_Q3-9AQMRlX_rzwhsdXAyTKAWxtzdK85vI0aXQdAN_cphJn3e&oe=69CF1F92&_nc_sid=58080a,PAUSED,150,,,,,,,
26/03/2026,Suplementação na Prática,[RA][Leads][Captação] Lançamento MGP,[ADV] Aberto,VD001 - Quer dobrar a lotação,120242146281870429,"23,61",0,0,0,30,62,188,"1,18","125,59",107,58,https://www.instagram.com/p/DWFNvsGgEc3/,https://scontent.xx.fbcdn.net/v/t15.5256-10/654557477_1339602417915461_7843226619543645275_n.jpg?_nc_cat=105&ccb=1-7&_nc_ohc=CVN2NreRNIgQ7kNvwEBrchX&_nc_oc=AdrZgs7gvgd3QHrfTnHzDE-Uopqm6IPp2OkNl4w6YgpP8R_dPFjCBP07UbjcPup6Gpw&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=EHtcjvRKjew78KK8RO285w&_nc_tpa=Q5bMBQHLpeDDtvvZZWqusq8MGPDsnyAzCajRj2eAY_tJ3O2td1HdHbw3pVur7_98bHYVkIMcA212irHc&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_Af3qwGatP8g9AFBDTp7u1P3bKQYjesqRggXsfp6za_LI1Q&oe=69D2EDDF,PAUSED,150,,,,,,,
26/03/2026,Suplementação na Prática,[RA][Leads][Captação] Lançamento MGP,[ADV] Aberto,VD002 - Imagina você gerenciar,120242147053410429,"12,45",0,0,0,12,38,67,"1,12","185,82",60,28,https://www.instagram.com/p/DWFNvlygC-i/,https://scontent.xx.fbcdn.net/v/t15.5256-10/653634770_1492693735906037_6767426430020073276_n.jpg?_nc_cat=102&ccb=1-7&_nc_ohc=YtrYd_dWM2MQ7kNvwGdD-DY&_nc_oc=AdqrSkbtJWj5_1NZ5g6jujZbs7TM3Tc115mpLtkK5JZX4CLMzc_QDo4IBdXVEAvsKEY&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=EHtcjvRKjew78KK8RO285w&_nc_tpa=Q5bMBQF17T5P6Fq8bmUAeN4tPEc6qPW2_3OWsPk_IC-7kW7aqRkkW2-duOGkhzJhPb99N_p7u-BveUG4&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_Af1CsbrAfJNn1RCzs5N32fC5-PUYmsNBx7MylCQp5iVYFw&oe=69D2FB8D,PAUSED,150,,,,,,,
26/03/2026,Suplementação na Prática,[RA][Leads][Captação] Lançamento MGP,[ADV] Aberto,VD004 - Deixa eu te fazer,120242147044350429,"3,86",0,0,0,5,11,18,"1,06","214,44",14,4,https://www.instagram.com/p/DWFNxMTAGvM/,https://scontent.xx.fbcdn.net/v/t15.5256-10/629839477_2322858814791813_7854841327346575003_n.jpg?_nc_cat=104&ccb=1-7&_nc_ohc=G5XRTSyFR0EQ7kNvwHt1tT_&_nc_oc=AdrosaSC2krFVbJ_pI_wNONZjB8lh_7ZYC9jHMd8cpx273AQ_HY7m7jvNH7Fo6Mp7vM&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=EHtcjvRKjew78KK8RO285w&_nc_tpa=Q5bMBQFjIg05W2MgEUyqbmmhCVQtEKUe5qKd5ZOiJyB688VJfcIQCmx97ihU3xLL53DRHIiexAsIB10y&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_Af2BdUqK63-S8MprjHNbLSXghekj_GM4Qnpe3HjaF9u0HA&oe=69D2EFF6,PAUSED,150,,,,,,,
26/03/2026,Suplementação na Prática,[RA][Leads][Captação] Lançamento MGP,[ADV] Aberto,VD005 - É o fim do pasto,120242241534940429,"55,59",0,0,0,75,169,853,"1,07","65,17",488,114,https://www.instagram.com/p/DWL6VLlgDTJ/,https://scontent.xx.fbcdn.net/v/t15.5256-10/655079821_1465958455172370_942502284241872289_n.jpg?_nc_cat=111&ccb=1-7&_nc_ohc=oO3qA3gJAIcQ7kNvwHJfgPC&_nc_oc=AdrhsDiK1oqd0GZNSbrhj1rRnGwQinGCR8y8MCQhdYntdHN9OARM7ncunkl1FCk-Usw&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=EHtcjvRKjew78KK8RO285w&_nc_tpa=Q5bMBQG4ibndXjZg2xoM_cUXUUKLlz9EFheazLy4DTMEhZxtKbpjWOxmFXb2xbn7E3pLJFn3aB1pfpFf&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_Af3OFb8mMZd3sxz4IzQOLQKSjyyhX2cLCzzZnFZDK9YSrQ&oe=69D2E446,ACTIVE,150,,,,,,,
26/03/2026,Suplementação na Prática,[RA][Leads][Captação] Lançamento MGP,[ADV] Aberto,VD006 - O que é o método,120242241534000429,"9,24",0,0,0,5,6,647,"1,07","14,28",187,25,https://www.instagram.com/p/DWL6WKzgGsK/,https://scontent.xx.fbcdn.net/v/t15.5256-10/656207019_1890315121847048_5837279791465239010_n.jpg?_nc_cat=110&ccb=1-7&_nc_ohc=isu0JFTqO1cQ7kNvwHAH0GR&_nc_oc=Adp3wqMzUXS28J9ZO1-QG4LN7snVi2JYPuPfXt3H5fBl4YCIzwtQRV6Qvxc5bPI8oNM&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=EHtcjvRKjew78KK8RO285w&_nc_tpa=Q5bMBQGUIipMEcdneZ2mZr_UkukxKK8VRuhDKc5fbQ2j9izzc2zeRaVhBkGxQ4vhziUewt-8_vSFmmmK&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_Af3kW7CWtUkVUPSbcEjdUSq5nFjihoJOANHoYL8bf00LAA&oe=69D2E5B9,ACTIVE,150,,,,,,,
26/03/2026,Suplementação na Prática,[RA][Leads][Captação] Lançamento MGP,[ADV] Aberto,VD007 - Imagine você gerenciar,120242241530260429,"6,67",0,0,0,2,5,348,"1,07","19,17",116,22,https://www.instagram.com/p/DWL6VEvgEuq/,https://scontent.xx.fbcdn.net/v/t15.5256-10/653836975_1180705807312413_3350291296595275000_n.jpg?_nc_cat=102&ccb=1-7&_nc_ohc=4iLMxRq6hpYQ7kNvwHVInIX&_nc_oc=AdrTBKZ8Mu2h4YNJyqz6ew7JvkHKF5hQHGofUOmAAmvi6kQKZJgE_SVa_6RL9xKsRIU&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=EHtcjvRKjew78KK8RO285w&_nc_tpa=Q5bMBQG54YACGes37ZCmBcOlRLcILm4eUbc9kTXkjfiqCsPPPywMUAZoc8iPjDzy3pacUe7c1V1d9LPV&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_Af3wxDljsCQJ_OfTayHRgqioh8BmojmB6LPpiINhaMzHmQ&oe=69D2E669,ACTIVE,150,,,,,,,
27/03/2026,Suplementação na Prática,[RA][Leads][Captação] Lançamento MGP,[ADV] Aberto,AD003 - Gestão do pasto,120241822139310429,"7,37",0,0,0,13,21,2599,"1,34","2,84",0,0,https://www.instagram.com/p/DV_JT0HAH3v/,https://external.xx.fbcdn.net/emg1/v/t13/13065861944801083276?url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQLh66VnSc8ueAngUAt9v4G2PSmdI7vR6mTn84pf9pcI0zh2fkD1y_1OEcWygQxzlgsPwj8tX30dTnuI7v3J8c09jeid4W57h0wWI5E_3S8JHl03HtYPIwRHnEaeN6xllT9kheCHKM-RG0nzyXA3A1fo&fb_obo=1&utld=facebook.com&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&edm=AOgd6ZUEAAAA&_nc_gid=EHtcjvRKjew78KK8RO285w&_nc_oc=AdqcCqbGnsxXewkdruGrKrsXkhHyQ6aO1wRwycX3BJMec925ClcwujLGI8p8WXLhghg&ccb=13-1&oh=06_Q3-9AdHIlmKLo0ODKNSuHOHnrniau0mZmhbUgW8u-cZ3hOmQ&oe=69CF02F8&_nc_sid=58080a,ACTIVE,150,,,,,,,
27/03/2026,Suplementação na Prática,[RA][Leads][Captação] Lançamento MGP,[ADV] Aberto,AD005 - O erro típico,120241822139270429,"0,7",0,0,0,2,2,72,"1,12","9,72",0,0,https://www.instagram.com/p/DV_JT1ZACeP/,https://external.xx.fbcdn.net/emg1/v/t13/12579726523685991450?url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQKsonrFFmmgjsbySMZykMGbecKmUjdQgE3UDN7hDNdBAdFU_KD3QdAVDnv0-uLICKUIcrSBkC7wXNbLPM2paHK0IYcXee4UwA7G-jCpGYObcB1DKWfDNEw4XN80Of0QWbpo7a4XSiGBbFFW6XyfOGTl&fb_obo=1&utld=facebook.com&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&edm=AOgd6ZUEAAAA&_nc_gid=EHtcjvRKjew78KK8RO285w&_nc_oc=Adp4G8O2xtLsypDoI6OStLVcNP0WI-xmbZdxPlEUiRZDQUHaQEWaWUNJlbgDs-AwCUY&ccb=13-1&oh=06_Q3-9AT0XWHjhn-e-11CpoNMvbK9JafPrsEtzvgoerWOPtt3r&oe=69CEFE25&_nc_sid=58080a,PAUSED,150,,,,,,,
27/03/2026,Suplementação na Prática,[RA][Leads][Captação] Lançamento MGP,[ADV] Aberto,AD007 - Enquete do manejo,120241822139280429,"0,05",0,0,0,0,0,5,"1,25",10,0,0,https://www.instagram.com/p/DV_JTyNAJj7/,https://external.xx.fbcdn.net/emg1/v/t13/8839943925757702190?url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQK9aLL_ddq8TpT-yP3MwHE-7mLlFB6cU5NoYSyaPLqPUtybt0XG4CiNHdJCdAJoNMFJg6vdHi2TOpmDykFckVdSR83eTvruAqqj3HqZftCWibcdE6k9yDQwzB0LwBc_wEsmfT4wNlZcwhRU2ZOAi5Kw&fb_obo=1&utld=facebook.com&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&edm=AOgd6ZUEAAAA&_nc_gid=EHtcjvRKjew78KK8RO285w&_nc_oc=Adp0cZS_M8nhbdFCwx0EiiSlL-eHKE9jWHO6cnGnKe7PJnjqWpLNPSyT6L7STYW0j-Y&ccb=13-1&oh=06_Q3-9ARobn325CrrKDblkQ7-Y9KhceB6Lx9UUHDpe2kjLJnRA&oe=69CF0178&_nc_sid=58080a,PAUSED,150,,,,,,,
27/03/2026,Suplementação na Prática,[RA][Leads][Captação] Lançamento MGP,[ADV] Aberto,AD009 VAR2 - Faltam 4 dias,120242381849500429,"0,11",0,0,0,0,0,13,"1,08","8,46",0,0,https://www.instagram.com/p/DWUZ-6-gOWz/,https://external.xx.fbcdn.net/emg1/v/t13/3212285151010566239?url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQKZo2tyuvoDJdCBNDSR1rjqKf5HNoxWwG8aPC9JR6P-f4ukcAfOGDVhTSC9Jg-wIBcv33QXMqw2pBYpIB2iLACUU0sn7jqPK-fcvxDB75NT9OiTIjQiPpaeWTIt6-tYbxre1soX_4OktRZnyCdpNKYV&fb_obo=1&utld=facebook.com&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&edm=AOgd6ZUEAAAA&_nc_gid=EHtcjvRKjew78KK8RO285w&_nc_oc=AdppPaPUdE_SZ66-QVbM95hJs9S6XAc_NIl6DNemitZpep7kyAGtBqsa3B1ILp87fnA&ccb=13-1&oh=06_Q3-9AQMRlX_rzwhsdXAyTKAWxtzdK85vI0aXQdAN_cphJn3e&oe=69CF1F92&_nc_sid=58080a,PAUSED,150,,,,,,,
